rate,target,prev_decision,next_decision,cpi_diff_year,infl_exp,unem_diff_year,gdp_diff_year
2016-12-01,4.25,0.0,0.0,0.0,3.2348819482875353,2.9,0.5676621060000002,3.141076290045919
2017-01-01,4.25,0.0,0.0,0.0,3.0963641644168125,2.8,0.696214061,4.342281195418185
2017-02-01,4.25,0.0,0.0,0.0,3.249793241470733,2.9,0.7680672199999998,2.7962721120276006
2017-03-01,4.25,0.0,0.0,-1.0,3.9748544458326722,2.9,0.40125664500000013,-0.04452553406039679
2017-04-01,4.25,-1.0,0.0,0.0,3.6947157255206724,2.9,-0.19363095799999996,2.3219874690445175
2017-05-01,4.0,0.0,-1.0,-1.0,3.039802540675967,2.8,-0.5391521929999996,3.4340741160139654
2017-06-01,4.0,-1.0,0.0,0.0,2.732443915791028,2.9,-0.07038684900000014,4.03363385415264
2017-07-01,3.75,0.0,-1.0,-1.0,2.8520692590966417,2.9,-0.003464330999999987,2.0919943038556483
2017-08-01,3.75,-1.0,0.0,0.0,3.1738100643967195,2.8,-0.12507013300000036,2.7470465555947787
2017-09-01,3.5,0.0,-1.0,-1.0,2.9449951263072,2.9,-0.11053515099999967,3.519392535345712
2017-10-01,3.5,-1.0,0.0,0.0,2.04014313256647,2.8,-0.09869611099999975,3.220448601958802
2017-11-01,3.25,0.0,-1.0,-1.0,1.5443382343764933,2.7,0.8001868300000003,1.9910364817375463
2017-12-01,3.25,-1.0,0.0,0.0,1.3648558879029966,2.5,0.34383208499999984,1.8582630761096162
2018-01-01,3.0,0.0,-1.0,-1.0,1.2531883636344368,2.6,0.2690940820000005,2.857252323120255
2018-02-01,3.0,-1.0,0.0,0.0,1.1795612462033014,2.5,0.35452980800000056,2.8148431603623085
2018-03-01,2.75,0.0,-1.0,0.0,0.36313602780752596,2.5,0.3122617169999993,5.555906395335485
2018-04-01,2.75,0.0,0.0,0.0,0.4848698830026218,2.5,0.4656030710000003,6.669682004025233
2018-05-01,2.75,0.0,0.0,0.0,0.9306925128561759,2.5,-0.028051854000000098,6.445462706637777
2018-06-01,2.75,0.0,0.0,0.0,1.4293340336521485,2.5,-0.6623382520000005,2.4985192364960764
2018-07-01,2.75,0.0,0.0,0.0,1.6161009895463843,2.5,-0.871272984,2.1542313449430006
2018-08-01,2.75,0.0,0.0,0.0,1.0705754281834,2.5,-0.6311701189999992,2.2804798507678905
2018-09-01,2.75,0.0,0.0,0.0,1.280281010632439,2.5,-0.27618920000000013,2.687487985993874
2018-10-01,2.75,0.0,0.0,0.0,1.8408938346060049,2.5,0.06682804899999972,3.912351036376914
2018-11-01,2.75,0.0,0.0,0.0,2.167097458416011,2.5,-0.5233796980000003,4.90829197928846
2018-12-01,2.75,0.0,0.0,0.0,2.192523145271834,2.5,-0.4203040190000005,4.258644468373395
2019-01-01,2.75,0.0,0.0,0.0,2.129157857174815,2.5,-0.650907643,1.7488727325143376
2019-02-01,2.75,0.0,0.0,0.0,2.003384861525734,2.5,-0.2591254790000006,2.2154461474724663
2019-03-01,2.75,0.0,0.0,0.0,2.247440608156152,2.4,0.07430939800000047,2.8139976506646294
2019-04-01,2.75,0.0,0.0,0.0,2.5926447306804166,2.5,-0.018078276999999865,1.2366108189930218
2019-05-01,2.75,0.0,0.0,0.0,2.725127552555363,2.5,0.09054597699999967,0.7219784715885194
